customer_id,gender,age,payment_method,age_group
C189019,Male,61.0,Cash,51-65
C392557,Female,36.0,Cash,36-50
C271403,Male,35.0,Debit Card,26-35
C165648,Female,19.0,Cash,18-25
C441011,Female,55.0,Cash,51-65
C132208,Male,26.0,Debit Card,26-35
C176904,Female,41.0,Credit Card,36-50
C984958,Female,43.0,Credit Card,36-50
C205128,Male,23.0,Credit Card,18-25
C262049,Male,20.0,Credit Card,18-25
C209655,Female,30.0,Debit Card,26-35
C563348,Male,34.0,Cash,26-35
C320074,Female,30.0,Cash,26-35
C333349,Female,30.0,Cash,26-35
C313813,Male,22.0,Cash,18-25
C278944,Female,37.0,Cash,36-50
C115003,Male,45.0,Cash,36-50
C165310,Female,38.0,Credit Card,36-50
C162081,Female,41.0,Credit Card,36-50
C110061,Male,65.0,Cash,51-65
C295005,Female,24.0,Cash,18-25
C187389,Male,68.0,Cash,65+
C305275,Female,24.0,Cash,18-25
C235486,Female,53.0,Cash,51-65
C300760,Female,19.0,Cash,18-25
C168428,Male,39.0,Cash,36-50
C273578,Female,66.0,Debit Card,65+
C333042,Female,26.0,Cash,26-35
C222873,Male,63.0,Cash,51-65
C274832,Male,42.0,Credit Card,36-50
C198944,Male,51.0,Debit Card,51-65
C759995,Female,56.0,Cash,51-65
C225368,Female,65.0,Cash,51-65
C707820,Female,37.0,Cash,36-50
C270189,Female,50.0,Credit Card,36-50
C200488,Male,52.0,Cash,51-65
C109667,Female,44.0,Debit Card,36-50
C129548,Male,31.0,Cash,26-35
C101471,Female,44.0,Credit Card,36-50
C198089,Female,54.0,Cash,51-65
C100329,Female,36.0,Cash,36-50
C132269,Female,49.0,Debit Card,36-50
C192823,Male,36.0,Debit Card,36-50
C597715,Female,51.0,Debit Card,51-65
C173739,Female,54.0,Debit Card,51-65
C883945,Female,64.0,Credit Card,51-65
C270976,Male,23.0,Cash,18-25
C668749,Female,35.0,Debit Card,26-35
C197116,Female,39.0,Debit Card,36-50
C114991,Male,37.0,Cash,36-50
C117805,Male,43.0,Credit Card,36-50
C398599,Female,24.0,Credit Card,18-25
C143762,Male,50.0,Credit Card,36-50
C283950,Female,32.0,Credit Card,26-35
C340264,Male,22.0,Cash,18-25
C411769,Female,20.0,Cash,18-25
C532611,Female,39.0,Cash,36-50
C216688,Female,36.0,Cash,36-50
C339623,Male,26.0,Cash,26-35
C462104,Male,68.0,Debit Card,65+
C128785,Female,29.0,Credit Card,26-35
C883117,Female,59.0,Debit Card,51-65
C456499,Female,50.0,Cash,36-50
C120803,Male,23.0,Credit Card,18-25
C270293,Male,66.0,Credit Card,65+
C156977,Female,54.0,Cash,51-65
C789854,Female,55.0,Cash,51-65
C488581,Male,26.0,Cash,26-35
C116300,Male,22.0,Credit Card,18-25
C592982,Male,27.0,Cash,26-35
C218217,Female,56.0,Cash,51-65
C335663,Female,56.0,Cash,51-65
C317870,Female,63.0,Credit Card,51-65
C237606,Female,27.0,Cash,26-35
C552445,Male,47.0,Cash,36-50
C339512,Female,40.0,Credit Card,36-50
C647394,Female,41.0,Credit Card,36-50
C306462,Female,69.0,Cash,65+
C325018,Male,21.0,Cash,18-25
C242751,Female,65.0,Cash,51-65
C124670,Male,57.0,Credit Card,51-65
C529220,Female,21.0,Cash,18-25
C168507,Male,20.0,Cash,18-25
C766781,Female,54.0,Cash,51-65
C284118,Female,41.0,Debit Card,36-50
C179457,Female,42.0,Cash,36-50
C253986,Female,52.0,Cash,51-65
C249201,Female,43.0,Cash,36-50
C101560,Female,20.0,Credit Card,18-25
C296600,Male,67.0,Credit Card,65+
C680571,Female,42.0,Cash,36-50
C691926,Female,24.0,Cash,18-25
C127358,Female,27.0,Cash,26-35
C623108,Male,37.0,Debit Card,36-50
C212827,Female,31.0,Debit Card,26-35
C204169,Female,33.0,Credit Card,26-35
C269048,Female,50.0,Cash,36-50
C129707,Male,65.0,Cash,51-65
C263680,Male,39.0,Credit Card,36-50
C557375,Male,28.0,Credit Card,26-35
C190826,Female,48.0,Cash,36-50
C237870,Male,43.0,Debit Card,36-50
C306236,Female,29.0,Cash,26-35
C414819,Female,56.0,Debit Card,51-65
C283040,Male,52.0,Debit Card,51-65
C302296,Female,51.0,Cash,51-65
C406931,Female,37.0,Cash,36-50
C182655,Female,43.0,Credit Card,36-50
C676932,Female,21.0,Credit Card,18-25
C298683,Female,20.0,Debit Card,18-25
C109080,Male,47.0,Debit Card,36-50
C289038,Female,52.0,Credit Card,51-65
C325556,Female,34.0,Credit Card,26-35
C179306,Female,32.0,Debit Card,26-35
C462749,Male,37.0,Credit Card,36-50
C113608,Female,21.0,Cash,18-25
C704802,Male,27.0,Credit Card,26-35
C652884,Male,20.0,Cash,18-25
C337836,Male,30.0,Cash,26-35
C135424,Female,67.0,Debit Card,65+
C118167,Female,50.0,Credit Card,36-50
C259079,Female,34.0,Cash,26-35
C253910,Female,34.0,Credit Card,26-35
C149738,Female,50.0,Cash,36-50
C818086,Female,41.0,Credit Card,36-50
C242126,Female,65.0,Cash,51-65
C413289,Male,52.0,Debit Card,51-65
C260991,Female,68.0,Credit Card,65+
C199705,Male,24.0,Credit Card,18-25
C334157,Male,36.0,Debit Card,36-50
C198421,Female,20.0,Cash,18-25
C113863,Female,26.0,Credit Card,26-35
C133743,Male,65.0,Cash,51-65
C259586,Female,45.0,Cash,36-50
C238682,Female,33.0,Credit Card,26-35
C194959,Male,50.0,Debit Card,36-50
C231082,Male,31.0,Debit Card,26-35
C863557,Female,48.0,Cash,36-50
C774830,Male,30.0,Debit Card,26-35
C165179,Male,59.0,Debit Card,51-65
C314004,Female,57.0,Cash,51-65
C297885,Male,20.0,Credit Card,18-25
C210199,Male,67.0,Credit Card,65+
C995941,Female,66.0,Debit Card,65+
C455254,Female,37.0,Debit Card,36-50
C173341,Female,23.0,Credit Card,18-25
C221756,Female,57.0,Cash,51-65
C140232,Male,40.0,Credit Card,36-50
C767101,Female,60.0,Credit Card,51-65
C203973,Female,46.0,Debit Card,36-50
C180921,Female,66.0,Cash,65+
C483947,Female,61.0,Credit Card,51-65
C118399,Female,46.0,Cash,36-50
C177299,Female,66.0,Debit Card,65+
C285823,Female,47.0,Cash,36-50
C282904,Male,49.0,Debit Card,36-50
C198278,Female,46.0,Cash,36-50
C726509,Female,60.0,Cash,51-65
C327418,Male,37.0,Cash,36-50
C225843,Female,51.0,Credit Card,51-65
C668825,Male,18.0,Cash,18-25
C743505,Male,60.0,Credit Card,51-65
C135612,Male,19.0,Credit Card,18-25
C316173,Male,38.0,Cash,36-50
C961489,Female,57.0,Cash,51-65
C158038,Female,51.0,Cash,51-65
C334977,Male,64.0,Cash,51-65
C324529,Female,33.0,Debit Card,26-35
C171130,Male,28.0,Debit Card,26-35
C621097,Male,47.0,Credit Card,36-50
C130842,Male,52.0,Credit Card,51-65
C156402,Male,24.0,Credit Card,18-25
C243633,Male,21.0,Cash,18-25
C193935,Female,36.0,Credit Card,36-50
C453774,Female,64.0,Credit Card,51-65
C397302,Male,64.0,Credit Card,51-65
C221010,Male,60.0,Cash,51-65
C190308,Male,25.0,Cash,18-25
C123559,Male,30.0,Cash,26-35
C898289,Female,58.0,Cash,51-65
C155321,Female,20.0,Cash,18-25
C592582,Male,26.0,Credit Card,26-35
C126703,Female,45.0,Cash,36-50
C163625,Female,25.0,Debit Card,18-25
C149819,Female,34.0,Cash,26-35
C277361,Male,33.0,Credit Card,26-35
C879721,Female,65.0,Credit Card,51-65
C127416,Female,61.0,Credit Card,51-65
C281818,Female,29.0,Credit Card,26-35
C152503,Female,18.0,Cash,18-25
C248591,Male,55.0,Cash,51-65
C527737,Female,49.0,Credit Card,36-50
C149660,Female,57.0,Credit Card,51-65
C132298,Male,62.0,Cash,51-65
C163755,Female,27.0,Cash,26-35
C289921,Female,59.0,Debit Card,51-65
C295969,Male,61.0,Credit Card,51-65
C292324,Female,23.0,Credit Card,18-25
C134002,Female,28.0,Credit Card,26-35
C101375,Male,48.0,Cash,36-50
C159969,Female,59.0,Credit Card,51-65
C150276,Female,54.0,Cash,51-65
C294996,Female,31.0,Cash,26-35
C128704,Female,64.0,Cash,51-65
C287310,Female,33.0,Debit Card,26-35
C176549,Male,46.0,Credit Card,36-50
C280525,Female,50.0,Cash,36-50
C208397,Female,20.0,Credit Card,18-25
C191860,Male,45.0,Credit Card,36-50
C444901,Female,30.0,Cash,26-35
C202916,Male,27.0,Cash,26-35
C933026,Male,31.0,Credit Card,26-35
C913745,Male,31.0,Credit Card,26-35
C274493,Female,33.0,Cash,26-35
C218822,Female,26.0,Debit Card,26-35
C649863,Female,49.0,Cash,36-50
C208360,Male,69.0,Cash,65+
C220253,Male,64.0,Cash,51-65
C236920,Female,69.0,Debit Card,65+
C332546,Female,60.0,Cash,51-65
C188950,Female,41.0,Cash,36-50
C201800,Female,51.0,Credit Card,51-65
C182220,Male,64.0,Cash,51-65
C539908,Female,37.0,Cash,36-50
C712706,Female,69.0,Cash,65+
C123523,Female,55.0,Cash,51-65
C177196,Male,34.0,Credit Card,26-35
C228026,Female,51.0,Debit Card,51-65
C359352,Male,57.0,Credit Card,51-65
C109842,Female,27.0,Credit Card,26-35
C190347,Male,37.0,Cash,36-50
C120683,Female,62.0,Credit Card,51-65
C910821,Female,23.0,Debit Card,18-25
C148965,Female,46.0,Cash,36-50
C569656,Female,34.0,Debit Card,26-35
C199790,Female,51.0,Cash,51-65
C204145,Female,67.0,Credit Card,65+
C282218,Female,52.0,Cash,51-65
C337128,Female,33.0,Credit Card,26-35
C590484,Male,32.0,Cash,26-35
C103478,Male,37.0,Credit Card,36-50
C168584,Female,29.0,Credit Card,26-35
C155830,Female,47.0,Debit Card,36-50
C890726,Male,19.0,Debit Card,18-25
C326733,Female,31.0,Cash,26-35
C302083,Female,43.0,Credit Card,36-50
C332084,Male,29.0,Debit Card,26-35
C889667,Female,22.0,Credit Card,18-25
C149858,Female,25.0,Credit Card,18-25
C268820,Female,58.0,Debit Card,51-65
C846437,Male,29.0,Cash,26-35
C164760,Male,38.0,Cash,36-50
C286841,Female,20.0,Credit Card,18-25
C212736,Male,63.0,Cash,51-65
C308067,Male,23.0,Cash,18-25
C101125,Male,38.0,Cash,36-50
C175864,Female,31.0,Debit Card,26-35
C275499,Female,56.0,Credit Card,51-65
C102324,Female,32.0,Cash,26-35
C242309,Male,38.0,Cash,36-50
C241577,Female,24.0,Credit Card,18-25
C149240,Male,41.0,Cash,36-50
C329595,Male,41.0,Credit Card,36-50
C556522,Female,37.0,Credit Card,36-50
C194720,Female,21.0,Cash,18-25
C255473,Female,64.0,Debit Card,51-65
C174459,Male,66.0,Cash,65+
C419397,Female,23.0,Debit Card,18-25
C366584,Female,34.0,Cash,26-35
C298156,Male,69.0,Cash,65+
C140293,Female,28.0,Credit Card,26-35
C197271,Female,28.0,Debit Card,26-35
C250013,Female,56.0,Cash,51-65
C397133,Female,62.0,Cash,51-65
C173159,Male,62.0,Cash,51-65
C279755,Male,25.0,Debit Card,18-25
C283227,Female,61.0,Credit Card,51-65
C214688,Male,25.0,Credit Card,18-25
C184157,Female,67.0,Cash,65+
C274001,Male,38.0,Credit Card,36-50
C128008,Female,55.0,Cash,51-65
C325185,Male,58.0,Debit Card,51-65
C237628,Female,23.0,Cash,18-25
C181320,Male,32.0,Credit Card,26-35
C638739,Male,18.0,Debit Card,18-25
C100563,Female,20.0,Cash,18-25
C215699,Male,66.0,Cash,65+
C997831,Female,50.0,Cash,36-50
C728858,Male,63.0,Debit Card,51-65
C250176,Male,44.0,Cash,36-50
C936628,Female,31.0,Cash,26-35
C281868,Male,58.0,Cash,51-65
C651438,Female,54.0,Cash,51-65
C148587,Male,35.0,Debit Card,26-35
C159752,Male,22.0,Credit Card,18-25
C107947,Female,36.0,Credit Card,36-50
C332450,Female,56.0,Credit Card,51-65
C325987,Female,58.0,Debit Card,51-65
C279833,Male,49.0,Cash,36-50
C253071,Female,64.0,Credit Card,51-65
C984124,Female,49.0,Debit Card,36-50
C149155,Male,29.0,Cash,26-35
C170170,Female,50.0,Credit Card,36-50
C133191,Female,36.0,Debit Card,36-50
C169554,Male,31.0,Credit Card,26-35
C195123,Male,65.0,Cash,51-65
C336924,Female,58.0,Cash,51-65
C116522,Female,21.0,Cash,18-25
C266298,Female,34.0,Debit Card,26-35
C275230,Female,66.0,Credit Card,65+
C297353,Female,63.0,Credit Card,51-65
C318163,Female,22.0,Debit Card,18-25
C148512,Female,38.0,Cash,36-50
C321516,Male,69.0,Credit Card,65+
C108256,Male,19.0,Credit Card,18-25
C215649,Female,58.0,Cash,51-65
C146624,Female,24.0,Cash,18-25
C974253,Female,50.0,Cash,36-50
C209261,Male,59.0,Credit Card,51-65
C274244,Male,63.0,Cash,51-65
C272164,Male,18.0,Debit Card,18-25
C145977,Male,35.0,Cash,26-35
C222362,Male,68.0,Cash,65+
C418056,Female,58.0,Cash,51-65
C223368,Female,53.0,Cash,51-65
C248473,Female,18.0,Cash,18-25
C191798,Female,67.0,Credit Card,65+
C530968,Female,22.0,Debit Card,18-25
C857522,Female,50.0,Credit Card,36-50
C309122,Male,36.0,Cash,36-50
C592876,Male,30.0,Debit Card,26-35
C664112,Male,44.0,Cash,36-50
C211675,Male,21.0,Debit Card,18-25
C400778,Male,29.0,Debit Card,26-35
C201539,Female,21.0,Cash,18-25
C136429,Male,67.0,Debit Card,65+
C251325,Female,30.0,Cash,26-35
C338135,Male,28.0,Debit Card,26-35
C308401,Female,57.0,Cash,51-65
C967709,Female,54.0,Credit Card,51-65
C654362,Female,44.0,Credit Card,36-50
C302304,Male,51.0,Cash,51-65
C207372,Female,51.0,Cash,51-65
C127979,Female,62.0,Credit Card,51-65
C289286,Female,40.0,Cash,36-50
C274774,Female,31.0,Cash,26-35
C122250,Female,19.0,Cash,18-25
C321180,Female,32.0,Cash,26-35
C162299,Female,41.0,Credit Card,36-50
C138178,Female,37.0,Credit Card,36-50
C104349,Male,31.0,Credit Card,26-35
C121751,Male,52.0,Debit Card,51-65
C214449,Female,55.0,Credit Card,51-65
C936824,Male,28.0,Cash,26-35
C439444,Female,28.0,Debit Card,26-35
C269139,Female,34.0,Credit Card,26-35
C209780,Female,64.0,Cash,51-65
C313497,Female,42.0,Credit Card,36-50
C117055,Male,21.0,Credit Card,18-25
C908611,Male,58.0,Cash,51-65
C135201,Male,49.0,Cash,36-50
C260369,Male,58.0,Credit Card,51-65
C194675,Male,37.0,Cash,36-50
C334809,Male,53.0,Debit Card,51-65
C136082,Female,60.0,Cash,51-65
C208350,Female,33.0,Debit Card,26-35
C377540,Male,31.0,Cash,26-35
C165210,Female,45.0,Cash,36-50
C801729,Female,49.0,Cash,36-50
C306569,Male,53.0,Credit Card,51-65
C232831,Female,64.0,Cash,51-65
C160148,Male,69.0,Credit Card,65+
C280248,Female,57.0,Debit Card,51-65
C999685,Male,49.0,Cash,36-50
C195411,Male,65.0,Debit Card,51-65
C591077,Male,49.0,Cash,36-50
C181606,Female,26.0,Credit Card,26-35
C233382,Male,62.0,Cash,51-65
C328186,Male,29.0,Debit Card,26-35
C482831,Male,22.0,Debit Card,18-25
C983661,Male,67.0,Debit Card,65+
C261082,Female,55.0,Credit Card,51-65
C217259,Male,25.0,Cash,18-25
C986610,Male,44.0,Credit Card,36-50
C325233,Female,18.0,Credit Card,18-25
C858501,Male,66.0,Cash,65+
C832281,Female,37.0,Debit Card,36-50
C207785,Female,61.0,Cash,51-65
C357471,Female,60.0,Credit Card,51-65
C216066,Female,34.0,Credit Card,26-35
C183694,Male,36.0,Cash,36-50
C203262,Male,49.0,Cash,36-50
C238493,Male,22.0,Cash,18-25
C176132,Female,29.0,Debit Card,26-35
C168667,Female,20.0,Debit Card,18-25
C218423,Male,61.0,Credit Card,51-65
C279860,Female,58.0,Cash,51-65
C287781,Male,62.0,Cash,51-65
C912265,Female,54.0,Debit Card,51-65
C178027,Female,66.0,Cash,65+
C454371,Male,60.0,Cash,51-65
C124174,Female,60.0,Debit Card,51-65
C237618,Female,46.0,Cash,36-50
C230702,Female,64.0,Cash,51-65
C662543,Female,36.0,Cash,36-50
C168012,Male,51.0,Cash,51-65
C242156,Female,25.0,Cash,18-25
C698659,Female,68.0,Cash,65+
C758830,Male,26.0,Cash,26-35
C305029,Male,30.0,Cash,26-35
C141622,Female,22.0,Debit Card,18-25
C241538,Female,59.0,Credit Card,51-65
C105668,Female,64.0,Cash,51-65
C235919,Female,61.0,Credit Card,51-65
C111586,Female,34.0,Cash,26-35
C199211,Male,48.0,Cash,36-50
C132660,Female,39.0,Cash,36-50
C206957,Male,46.0,Credit Card,36-50
C670145,Female,52.0,Cash,51-65
C372768,Female,34.0,Credit Card,26-35
C123255,Female,47.0,Debit Card,36-50
C223462,Male,48.0,Cash,36-50
C119139,Male,51.0,Credit Card,51-65
C338039,Male,55.0,Cash,51-65
C247621,Female,69.0,Credit Card,65+
C292526,Female,62.0,Credit Card,51-65
C221964,Female,44.0,Debit Card,36-50
C152702,Female,43.0,Cash,36-50
C327311,Female,29.0,Debit Card,26-35
C164179,Female,41.0,Cash,36-50
C932947,Male,23.0,Credit Card,18-25
C117862,Female,44.0,Debit Card,36-50
C165196,Female,55.0,Cash,51-65
C181602,Female,63.0,Cash,51-65
C230386,Female,21.0,Debit Card,18-25
C216956,Male,31.0,Cash,26-35
C183786,Female,58.0,Cash,51-65
C337746,Female,36.0,Cash,36-50
C270891,Male,46.0,Debit Card,36-50
C923166,Female,24.0,Cash,18-25
C181704,Female,54.0,Cash,51-65
C223770,Female,40.0,Credit Card,36-50
C186779,Female,59.0,Cash,51-65
C313826,Female,57.0,Cash,51-65
C158602,Male,27.0,Credit Card,26-35
C589738,Female,48.0,Cash,36-50
C124664,Female,44.0,Debit Card,36-50
C305462,Female,24.0,Cash,18-25
C300251,Female,31.0,Cash,26-35
C464112,Female,36.0,Cash,36-50
C152083,Female,69.0,Cash,65+
C255975,Male,59.0,Cash,51-65
C245859,Female,39.0,Credit Card,36-50
C336289,Female,47.0,Credit Card,36-50
C674530,Female,31.0,Debit Card,26-35
C293878,Female,29.0,Cash,26-35
C252174,Female,27.0,Debit Card,26-35
C434769,Male,44.0,Credit Card,36-50
C148495,Female,54.0,Credit Card,51-65
C165346,Male,29.0,Cash,26-35
C167834,Female,63.0,Credit Card,51-65
C282104,Female,46.0,Credit Card,36-50
C242261,Female,66.0,Debit Card,65+
C117733,Female,55.0,Credit Card,51-65
C202815,Male,42.0,Credit Card,36-50
C291152,Female,50.0,Credit Card,36-50
C969394,Female,19.0,Debit Card,18-25
C168636,Male,45.0,Debit Card,36-50
C150954,Female,48.0,Cash,36-50
C540546,Female,67.0,Credit Card,65+
C189870,Female,33.0,Debit Card,26-35
C917685,Female,42.0,Debit Card,36-50
C152209,Male,63.0,Cash,51-65
C184572,Female,60.0,Cash,51-65
C118315,Female,64.0,Cash,51-65
C680719,Female,26.0,Credit Card,26-35
C249463,Female,24.0,Cash,18-25
C267168,Female,26.0,Credit Card,26-35
C243520,Male,47.0,Debit Card,36-50
C315202,Male,43.0,Debit Card,36-50
C308316,Female,69.0,Credit Card,65+
C163316,Female,55.0,Credit Card,51-65
C319178,Female,24.0,Cash,18-25
C194360,Female,64.0,Cash,51-65
C107766,Male,19.0,Credit Card,18-25
C278572,Male,67.0,Debit Card,65+
C656188,Female,31.0,Credit Card,26-35
C286607,Female,50.0,Credit Card,36-50
C275136,Male,35.0,Credit Card,26-35
C366184,Female,54.0,Cash,51-65
C927387,Female,24.0,Cash,18-25
C103897,Male,63.0,Debit Card,51-65
C199555,Male,48.0,Debit Card,36-50
C935353,Female,41.0,Cash,36-50
C200220,Male,64.0,Credit Card,51-65
C158577,Male,51.0,Debit Card,51-65
C310069,Female,48.0,Cash,36-50
C760767,Male,53.0,Credit Card,51-65
C527870,Male,61.0,Cash,51-65
C148598,Female,42.0,Debit Card,36-50
C312151,Female,45.0,Cash,36-50
C240248,Female,22.0,Cash,18-25
C649550,Male,46.0,Debit Card,36-50
C257208,Male,54.0,Credit Card,51-65
C248681,Female,60.0,Debit Card,51-65
C243360,Male,48.0,Cash,36-50
C215328,Female,55.0,Cash,51-65
C859812,Female,35.0,Credit Card,26-35
C268345,Female,55.0,Credit Card,51-65
C519706,Female,21.0,Credit Card,18-25
C272480,Female,55.0,Credit Card,51-65
C747490,Female,36.0,Debit Card,36-50
C920554,Female,39.0,Cash,36-50
C215208,Female,66.0,Cash,65+
C605024,Female,37.0,Cash,36-50
C763730,Female,59.0,Cash,51-65
C148176,Female,52.0,Credit Card,51-65
C962066,Female,36.0,Cash,36-50
C160713,Male,27.0,Credit Card,26-35
C759809,Female,50.0,Credit Card,36-50
C166950,Male,58.0,Credit Card,51-65
C124697,Male,18.0,Debit Card,18-25
C311614,Female,45.0,Debit Card,36-50
C407145,Female,35.0,Cash,26-35
C325150,Male,29.0,Debit Card,26-35
C271995,Female,46.0,Cash,36-50
C103672,Male,54.0,Credit Card,51-65
C194592,Male,47.0,Cash,36-50
C442385,Female,65.0,Credit Card,51-65
C105730,Male,28.0,Credit Card,26-35
C158282,Female,31.0,Cash,26-35
C788119,Female,68.0,Cash,65+
C202618,Male,35.0,Credit Card,26-35
C224289,Male,31.0,Cash,26-35
C125836,Female,58.0,Credit Card,51-65
C552162,Male,32.0,Credit Card,26-35
C147151,Male,40.0,Credit Card,36-50
C266771,Female,46.0,Cash,36-50
C177425,Female,60.0,Credit Card,51-65
C170607,Male,21.0,Credit Card,18-25
C100121,Male,64.0,Cash,51-65
C141408,Female,52.0,Credit Card,51-65
C277240,Female,49.0,Cash,36-50
C713980,Male,55.0,Debit Card,51-65
C312979,Male,57.0,Cash,51-65
C552226,Male,62.0,Cash,51-65
C272854,Male,42.0,Cash,36-50
C493156,Female,18.0,Debit Card,18-25
C190100,Female,59.0,Credit Card,51-65
C938710,Female,55.0,Credit Card,51-65
C234388,Male,28.0,Credit Card,26-35
C155134,Female,23.0,Cash,18-25
C661711,Male,33.0,Cash,26-35
C165372,Female,38.0,Debit Card,36-50
C178703,Female,46.0,Credit Card,36-50
C256384,Male,39.0,Cash,36-50
C120598,Female,27.0,Cash,26-35
C151248,Female,64.0,Credit Card,51-65
C208994,Male,30.0,Debit Card,26-35
C325917,Male,37.0,Cash,36-50
C192825,Female,62.0,Credit Card,51-65
C838111,Male,41.0,Credit Card,36-50
C253202,Female,68.0,Credit Card,65+
C889640,Male,57.0,Credit Card,51-65
C257901,Female,27.0,Credit Card,26-35
C197575,Male,54.0,Cash,51-65
C647336,Female,40.0,Credit Card,36-50
C460045,Female,21.0,Credit Card,18-25
C182467,Female,52.0,Credit Card,51-65
C127785,Female,35.0,Debit Card,26-35
C590959,Female,47.0,Cash,36-50
C205666,Female,44.0,Cash,36-50
C807560,Male,35.0,Cash,26-35
C163411,Male,42.0,Cash,36-50
C255264,Male,52.0,Cash,51-65
C160295,Male,22.0,Cash,18-25
C235996,Female,57.0,Cash,51-65
C221577,Male,65.0,Cash,51-65
C195378,Male,30.0,Credit Card,26-35
C290805,Male,37.0,Cash,36-50
C316609,Male,22.0,Debit Card,18-25
C410259,Male,18.0,Credit Card,18-25
C452919,Female,23.0,Credit Card,18-25
C243548,Female,24.0,Credit Card,18-25
C335168,Female,37.0,Cash,36-50
C169628,Male,51.0,Cash,51-65
C288114,Male,68.0,Credit Card,65+
C226425,Female,19.0,Credit Card,18-25
C625069,Male,67.0,Credit Card,65+
C104137,Female,38.0,Debit Card,36-50
C457782,Male,34.0,Cash,26-35
C826629,Female,25.0,Credit Card,18-25
C602139,Female,27.0,Credit Card,26-35
C330479,Male,53.0,Cash,51-65
C248792,Female,34.0,Debit Card,26-35
C390239,Female,27.0,Debit Card,26-35
C305241,Male,64.0,Debit Card,51-65
C441796,Female,51.0,Credit Card,51-65
C284188,Female,68.0,Cash,65+
C965230,Female,61.0,Credit Card,51-65
C332528,Male,64.0,Debit Card,51-65
C281035,Female,33.0,Cash,26-35
C105814,Male,42.0,Debit Card,36-50
C331189,Female,50.0,Cash,36-50
C316821,Male,50.0,Debit Card,36-50
C136825,Female,27.0,Debit Card,26-35
C259145,Female,31.0,Debit Card,26-35
C369663,Male,40.0,Cash,36-50
C250194,Male,69.0,Cash,65+
C118985,Male,20.0,Credit Card,18-25
C562434,Female,33.0,Credit Card,26-35
C137598,Male,65.0,Credit Card,51-65
C770144,Male,24.0,Cash,18-25
C140379,Male,38.0,Credit Card,36-50
C103106,Female,23.0,Credit Card,18-25
C265389,Female,46.0,Credit Card,36-50
C317295,Male,44.0,Cash,36-50
C413690,Female,36.0,Credit Card,36-50
C440013,Female,19.0,Cash,18-25
C230375,Female,42.0,Cash,36-50
C160560,Female,35.0,Cash,26-35
C285910,Female,51.0,Debit Card,51-65
C318866,Male,43.0,Credit Card,36-50
C272590,Female,52.0,Cash,51-65
C303593,Male,51.0,Cash,51-65
C218326,Male,19.0,Credit Card,18-25
C871076,Female,36.0,Credit Card,36-50
C202483,Male,63.0,Credit Card,51-65
C204773,Female,57.0,Debit Card,51-65
C277154,Female,27.0,Debit Card,26-35
C314870,Male,31.0,Debit Card,26-35
C161645,Female,39.0,Credit Card,36-50
C687620,Female,43.0,Debit Card,36-50
C206831,Female,49.0,Credit Card,36-50
C323142,Female,48.0,Cash,36-50
C325010,Female,32.0,Credit Card,26-35
C295555,Female,64.0,Debit Card,51-65
